pair_dir	is_close_gap	is_adjacent_neighbors	LL_hit	RR_hit	LR_hit	RL_hit	LL_RR_double_hit	LR_RL_double_hit	any_double_hit	double_hit_type	best_double_hit_comparison	best_double_hit_evalue	best_double_hit_bitscore	best_double_hit_neg_log10_evalue
NULL/chr2R_10732567-10732946__chr2R_24808103-24808896	False	False	0	0	0	0	0	0	0	NONE				
NULL/chr2R_10734849-10735149__chr2R_13189815-13190137	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr2R_10734849-10735149__chr2R_13653626-13653909	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.000509	34.6	3.2932822176632413
NULL/chr2R_10734849-10735149__chr2R_14936533-14936887	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr2R_10734849-10735149__chr2R_16642879-16643383	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.016	24.7	1.7958800173440752
NULL/chr2R_10734849-10735149__chr2R_20562855-20563268	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.35	22.9	0.4559319556497244
NULL/chr2R_10734849-10735149__chr2R_21165406-21165606	False	False	0	1	0	0	0	0	0	NONE				
NULL/chr2R_10823498-10823995__chr2R_11176966-11177231	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.018	29.2	1.744727494896694
NULL/chr2R_10823498-10823995__chr2R_11259263-11259645	False	False	1	0	0	0	0	0	0	NONE				
NULL/chr2R_10823498-10823995__chr2R_13195866-13196315	False	False	1	0	0	0	0	0	0	NONE				
NULL/chr2R_10823498-10823995__chr2R_14350087-14350376	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.34	24.7	0.46852108295774486
NULL/chr2R_10823498-10823995__chr2R_22309744-22310226	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.19	23.8	0.721246399047171
NULL/chr2R_10827814-10828308__chr2R_14350087-14350376	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.018	28.3	1.744727494896694
NULL/chr2R_10827814-10828308__chr2R_18999818-19000573	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.028	28.3	1.5528419686577808
NULL/chr2R_10827814-10828308__chr2R_22311826-22312026	False	False	0	0	0	0	0	0	0	NONE				
NULL/chr2R_11027192-11027545__chr2R_14874175-14874447	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.073	27.4	1.136677139879544
NULL/chr2R_11027192-11027545__chr2R_18959548-18959748	False	False	1	1	1	1	1	1	1	BOTH	RL	0.015	28.3	1.8239087409443189
NULL/chr2R_11027192-11027545__chr2R_21165406-21165606	False	False	1	1	1	1	1	1	1	BOTH	RL	0.18	24.7	0.744727494896694
NULL/chr2R_11029627-11029827__chr2R_16703381-16703786	False	False	1	1	1	1	1	1	1	BOTH	RL	0.000123	36.5	3.910094888560602
NULL/chr2R_11029627-11029827__chr2R_20563710-20563921	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.02	28.3	1.6989700043360187
NULL/chr2R_11029627-11029827__chr2R_20566669-20566882	False	False	1	1	1	1	1	1	1	BOTH	RR	0.001	31.9	3.0
NULL/chr2R_11029627-11029827__chr2R_22311826-22312026	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr2R_11174981-11175181__chr2R_11439695-11439903	False	False	1	1	1	1	1	1	1	BOTH	LR	4.57e-10	53.6	9.34008379993015
NULL/chr2R_11174981-11175181__chr2R_19007537-19007740	False	False	1	1	1	1	1	1	1	BOTH	RR	0.045	26.5	1.3467874862246563
NULL/chr2R_11176966-11177231__chr2R_13199132-13199535	False	False	0	1	0	0	0	0	0	NONE				
NULL/chr2R_11254848-11255163__chr2R_12587132-12587415	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr2R_11254848-11255163__chr2R_13198071-13198730	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr2R_11254848-11255163__chr2R_20558766-20559051	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr2R_11254848-11255163__chr2R_23948285-23948607	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.22	25.6	0.6575773191777937
NULL/chr2R_11254848-11255163__chr2R_24685575-24685932	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr2R_11259263-11259645__chr2R_13189049-13189699	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr2R_11259263-11259645__chr2R_13653626-13653909	False	False	1	1	1	1	1	1	1	BOTH	LR	0.26	24.7	0.585026652029182
NULL/chr2R_11259263-11259645__chr2R_18899660-18899871	False	False	1	1	1	1	1	1	1	BOTH	RL	0.11	25.6	0.958607314841775
NULL/chr2R_11259263-11259645__chr2R_18999818-19000573	False	False	1	1	1	1	1	1	1	BOTH	LL	0.22	24.7	0.6575773191777937
NULL/chr2R_11259263-11259645__chr2R_22671971-22672235	False	False	0	0	1	1	0	1	1	LR_RL	RL	0.38	22.9	0.42021640338318983
NULL/chr2R_11260888-11261343__chr2R_13197479-13197679	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.12	22.9	0.9208187539523752
NULL/chr2R_11260888-11261343__chr2R_15757455-15757986	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr2R_11260888-11261343__chr2R_22018043-22018243	False	False	1	1	1	1	1	1	1	BOTH	LR	0.11	24.7	0.958607314841775
NULL/chr2R_11260888-11261343__chr2R_22309744-22310226	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.003	30.1	2.5228787452803374
NULL/chr2R_11439695-11439903__chr2R_23929145-23929692	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.22	24.7	0.6575773191777937
NULL/chr2R_11467535-11467813__chr2R_12485374-12485574	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.018	29.2	1.744727494896694
NULL/chr2R_11467535-11467813__chr2R_14936533-14936887	False	False	0	1	0	0	0	0	0	NONE				
NULL/chr2R_12215684-12216005__chr2R_13653626-13653909	False	False	1	1	1	1	1	1	1	BOTH	RR	0.002	32.8	2.6989700043360187
NULL/chr2R_12215684-12216005__chr2R_15362583-15363071	False	False	1	1	1	1	1	1	1	BOTH	RR	0.018	28.3	1.744727494896694
NULL/chr2R_12215684-12216005__chr2R_16601060-16601302	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.018	28.3	1.744727494896694
NULL/chr2R_12224142-12224342__chr2R_13196419-13196619	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.029	22.9	1.537602002101044
NULL/chr2R_12224142-12224342__chr2R_16588244-16588444	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.77	22.9	0.11350927482751812
NULL/chr2R_12224142-12224342__chr2R_23924684-23925158	False	False	0	0	1	1	0	1	1	LR_RL	RL	0.22	24.7	0.6575773191777937
NULL/chr2R_12485374-12485574__chr2R_12529393-12529661	False	False	1	1	1	1	1	1	1	BOTH	RL	0.064	26.5	1.193820026016113
NULL/chr2R_12529393-12529661__chr2R_15781976-15782453	False	False	1	1	1	1	1	1	1	BOTH	RR	0.13	24.7	0.8860566476931632
NULL/chr2R_12529393-12529661__chr2R_18881394-18881804	False	False	1	1	1	1	1	1	1	BOTH	LR	0.005	30.1	2.3010299956639813
NULL/chr2R_12529393-12529661__chr2R_19038773-19039303	False	False	1	1	1	1	1	1	1	BOTH	LR	0.02	29.2	1.6989700043360187
NULL/chr2R_12529393-12529661__chr2R_20558766-20559051	False	False	1	0	0	0	0	0	0	NONE				
NULL/chr2R_12529393-12529661__chr2R_20823130-20823330	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.25	24.7	0.6020599913279624
NULL/chr2R_12556332-12556741__chr2R_22263977-22264346	False	False	0	0	0	1	0	0	0	NONE				
NULL/chr2R_12587132-12587415__chr2R_16192711-16192911	False	False	1	1	0	0	1	0	1	LL_RR	LL	0.064	27.4	1.193820026016113
NULL/chr2R_12872374-12872767__chr2R_16643578-16643778	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr2R_12873676-12873937__chr2R_13194170-13194587	False	False	1	0	0	0	0	0	0	NONE				
NULL/chr2R_12873676-12873937__chr2R_20560480-20560860	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr2R_12873676-12873937__chr2R_24696661-24696905	False	False	0	1	0	0	0	0	0	NONE				
NULL/chr2R_13164461-13164824__chr2R_14976541-14977128	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.77	23.8	0.11350927482751812
NULL/chr2R_13164461-13164824__chr2R_22166944-22167150	False	False	0	0	1	1	0	1	1	LR_RL	LR	0.33	22.9	0.4814860601221125
NULL/chr2R_13188356-13188670__chr2R_14977821-14978455	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr2R_13188356-13188670__chr2R_15790355-15790636	False	False	1	1	1	1	1	1	1	BOTH	RR	0.001	31.9	3.0
NULL/chr2R_13188356-13188670__chr2R_20566669-20566882	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr2R_13188356-13188670__chr2R_20943416-20943828	False	False	1	1	1	1	1	1	1	BOTH	LL	0.018	29.2	1.744727494896694
NULL/chr2R_13189049-13189699__chr2R_24685575-24685932	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.77	23.8	0.11350927482751812
NULL/chr2R_13189815-13190137__chr2R_20558766-20559051	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr2R_13189815-13190137__chr2R_20820012-20820311	False	False	1	1	1	1	1	1	1	BOTH	LR	0.006	31.0	2.221848749616356
NULL/chr2R_13189815-13190137__chr2R_22671971-22672235	False	False	1	1	1	1	1	1	1	BOTH	RL	0.000428	33.7	3.3685562309868278
NULL/chr2R_13190587-13190787__chr2R_17054642-17054966	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr2R_13192033-13192233__chr2R_15720559-15720844	False	False	1	1	1	1	1	1	1	BOTH	LR	0.000741	32.8	3.130181792020672
NULL/chr2R_13192033-13192233__chr2R_16588244-16588444	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.17	24.7	0.769551078621726
NULL/chr2R_13192033-13192233__chr2R_17054642-17054966	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.049	26.5	1.3098039199714864
NULL/chr2R_13192033-13192233__chr2R_23903917-23904191	False	False	0	0	1	1	0	1	1	LR_RL	RL	0.17	24.7	0.769551078621726
NULL/chr2R_13192361-13193251__chr2R_16159018-16159309	False	False	1	1	1	1	1	1	1	BOTH	LR	7.22e-08	46.4	7.141462802430361
NULL/chr2R_13192361-13193251__chr2R_16192711-16192911	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.22	24.7	0.6575773191777937
NULL/chr2R_13192361-13193251__chr2R_20558766-20559051	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.058	23.8	1.2365720064370627
NULL/chr2R_13192361-13193251__chr2R_24685575-24685932	False	False	1	1	1	1	1	1	1	BOTH	RL	0.22	25.6	0.6575773191777937
NULL/chr2R_13194170-13194587__chr2R_20562855-20563268	False	False	0	0	0	0	0	0	0	NONE				
NULL/chr2R_13195553-13195864__chr2R_22018043-22018243	False	False	1	1	1	1	1	1	1	BOTH	LL	0.085	24.7	1.0705810742857071
NULL/chr2R_13195866-13196315__chr2R_22166944-22167150	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr2R_13195866-13196315__chr2R_22669923-22670415	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr2R_13196419-13196619__chr2R_18898203-18898705	False	False	0	0	0	1	0	0	0	NONE				
NULL/chr2R_13196419-13196619__chr2R_18999818-19000573	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr2R_13196419-13196619__chr2R_24808103-24808896	False	False	0	0	0	0	0	0	0	NONE				
NULL/chr2R_13197479-13197679__chr2R_16601060-16601302	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr2R_13198071-13198730__chr2R_14340650-14340945	False	False	0	0	0	0	0	0	0	NONE				
NULL/chr2R_13198071-13198730__chr2R_22669923-22670415	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr2R_13199132-13199535__chr2R_14935843-14936180	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.37	21.1	0.431798275933005
NULL/chr2R_13623881-13624272__chr2R_16703381-16703786	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.005	30.1	2.3010299956639813
NULL/chr2R_13623881-13624272__chr2R_20559250-20559450	False	False	0	0	0	0	0	0	0	NONE				
NULL/chr2R_13653626-13653909__chr2R_24808103-24808896	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.076	26.5	1.1191864077192086
NULL/chr2R_13656883-13657258__chr2R_20566669-20566882	False	False	1	1	1	1	1	1	1	BOTH	LR	0.000509	33.7	3.2932822176632413
NULL/chr2R_14340650-14340945__chr2R_23924684-23925158	False	False	0	0	0	1	0	0	0	NONE				
NULL/chr2R_14405171-14405442__chr2R_16437328-16437751	False	False	1	1	1	1	1	1	1	BOTH	RL	0.018	29.2	1.744727494896694
NULL/chr2R_14405171-14405442__chr2R_16601060-16601302	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.064	26.5	1.193820026016113
NULL/chr2R_14405171-14405442__chr2R_22263977-22264346	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.054	25.6	1.2676062401770316
NULL/chr2R_14405171-14405442__chr2R_22264962-22265213	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.005	30.1	2.3010299956639813
NULL/chr2R_14428730-14429102__chr2R_16703381-16703786	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.005	30.1	2.3010299956639813
NULL/chr2R_14874175-14874447__chr2R_14935843-14936180	False	False	1	1	0	0	1	0	1	LL_RR	LL	0.005	30.1	2.3010299956639813
NULL/chr2R_14874175-14874447__chr2R_15790355-15790636	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr2R_14874175-14874447__chr2R_23265755-23266160	False	False	1	0	0	0	0	0	0	NONE				
NULL/chr2R_14935843-14936180__chr2R_16601060-16601302	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr2R_14935843-14936180__chr2R_22168230-22168438	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.03	24.7	1.5228787452803376
NULL/chr2R_14936533-14936887__chr2R_18615551-18615751	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr2R_14936533-14936887__chr2R_18898203-18898705	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.11	22.9	0.958607314841775
NULL/chr2R_14976541-14977128__chr2R_24809499-24809705	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr2R_14977821-14978455__chr2R_16642879-16643383	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.064	26.5	1.193820026016113
NULL/chr2R_14977821-14978455__chr2R_17054642-17054966	False	False	1	1	1	1	1	1	1	BOTH	RR	0.68	23.8	0.16749108729376366
NULL/chr2R_14980641-14981129__chr2R_15722835-15723089	False	False	1	1	1	1	1	1	1	BOTH	LL	0.044	27.4	1.3565473235138126
NULL/chr2R_14980641-14981129__chr2R_22671971-22672235	False	False	1	1	1	1	1	1	1	BOTH	LR	0.000107	35.6	3.9706162223147903
NULL/chr2R_14980641-14981129__chr2R_24685575-24685932	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.055	26.5	1.2596373105057561
NULL/chr2R_15006081-15006369__chr2R_22166944-22167150	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr2R_15006081-15006369__chr2R_22264962-22265213	False	False	1	1	1	0	1	0	1	LL_RR	RR	8.26e-07	42.8	6.083019952679618
NULL/chr2R_15006081-15006369__chr2R_24808103-24808896	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr2R_15362583-15363071__chr2R_17019592-17019979	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.77	23.8	0.11350927482751812
NULL/chr2R_15362583-15363071__chr2R_20563710-20563921	False	False	0	1	1	0	0	0	0	NONE				
NULL/chr2R_15377471-15377749__chr2R_18929511-18929711	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.77	22.9	0.11350927482751812
NULL/chr2R_15720559-15720844__chr2R_24696661-24696905	False	False	1	1	1	1	1	1	1	BOTH	LL	0.001	32.8	3.0
NULL/chr2R_15722835-15723089__chr2R_15781976-15782453	False	False	1	1	1	1	1	1	1	BOTH	LL	0.014	28.3	1.853871964321762
NULL/chr2R_15722835-15723089__chr2R_17054642-17054966	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.22	24.7	0.6575773191777937
NULL/chr2R_15722835-15723089__chr2R_22298445-22298713	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr2R_15722835-15723089__chr2R_22692057-22692354	False	False	1	1	1	1	1	1	1	BOTH	RR	0.064	27.4	1.193820026016113
NULL/chr2R_15757455-15757986__chr2R_20560480-20560860	False	False	0	0	0	1	0	0	0	NONE				
NULL/chr2R_15757455-15757986__chr2R_22309744-22310226	False	False	1	1	1	1	1	1	1	BOTH	RR	0.035	25.6	1.4559319556497243
NULL/chr2R_15757455-15757986__chr2R_24854572-24855864	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.005	30.1	2.3010299956639813
NULL/chr2R_15777722-15778274__chr2R_21164556-21164883	False	False	1	1	1	1	1	1	1	BOTH	RR	0.22	25.6	0.6575773191777937
NULL/chr2R_15781976-15782453__chr2R_22671971-22672235	False	False	1	1	1	1	1	1	1	BOTH	RR	0.036	24.7	1.4436974992327127
NULL/chr2R_15782875-15783226__chr2R_23265755-23266160	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.005	30.1	2.3010299956639813
NULL/chr2R_15790355-15790636__chr2R_24854572-24855864	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.005	30.1	2.3010299956639813
NULL/chr2R_16412035-16412367__chr2R_20562855-20563268	False	False	1	1	1	1	1	1	1	BOTH	RR	0.13	24.7	0.8860566476931632
NULL/chr2R_16412035-16412367__chr2R_23259211-23259587	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr2R_16437328-16437751__chr2R_22320703-22320999	False	False	1	1	1	1	1	1	1	BOTH	LL	0.064	27.4	1.193820026016113
NULL/chr2R_16588244-16588444__chr2R_22308973-22309246	False	False	1	0	0	0	0	0	0	NONE				
NULL/chr2R_16601060-16601302__chr2R_16705772-16705972	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.18	25.6	0.744727494896694
NULL/chr2R_16601060-16601302__chr2R_22263977-22264346	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.19	22.9	0.721246399047171
NULL/chr2R_16642879-16643383__chr2R_24809499-24809705	False	False	1	1	0	0	1	0	1	LL_RR	LL	0.053	24.7	1.275724130399211
NULL/chr2R_16643578-16643778__chr2R_22308973-22309246	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr2R_16705772-16705972__chr2R_17034595-17034875	False	False	1	1	1	1	1	1	1	BOTH	LL	0.05	27.4	1.3010299956639813
NULL/chr2R_17019592-17019979__chr2R_18617352-18617561	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.14	24.7	0.8538719643217619
NULL/chr2R_17019592-17019979__chr2R_20560480-20560860	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.007	29.2	2.154901959985743
NULL/chr2R_17034595-17034875__chr2R_18881394-18881804	False	False	1	1	1	1	1	1	1	BOTH	RL	0.018	28.3	1.744727494896694
NULL/chr2R_17034595-17034875__chr2R_19007537-19007740	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.77	22.9	0.11350927482751812
NULL/chr2R_17054642-17054966__chr2R_20563710-20563921	False	False	0	1	1	0	0	0	0	NONE				
NULL/chr2R_18617352-18617561__chr2R_20563710-20563921	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr2R_18617352-18617561__chr2R_20932829-20933143	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr2R_18617352-18617561__chr2R_22312131-22312433	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr2R_18617926-18618126__chr2R_22669923-22670415	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr2R_18899660-18899871__chr2R_22320703-22320999	False	False	0	0	1	1	0	1	1	LR_RL	LR	0.064	26.5	1.193820026016113
NULL/chr2R_18900616-18900816__chr2R_18948523-18948792	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.001	31.9	3.0
NULL/chr2R_18900616-18900816__chr2R_23259211-23259587	False	False	0	0	0	1	0	0	0	NONE				
NULL/chr2R_18929511-18929711__chr2R_20943416-20943828	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.77	23.8	0.11350927482751812
NULL/chr2R_18948523-18948792__chr2R_22320703-22320999	False	False	1	1	1	1	1	1	1	BOTH	LR	0.018	28.3	1.744727494896694
NULL/chr2R_18999818-19000573__chr2R_20563710-20563921	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr2R_18999818-19000573__chr2R_24809499-24809705	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.22	25.6	0.6575773191777937
NULL/chr2R_19007537-19007740__chr2R_22669923-22670415	False	False	1	1	1	1	1	1	1	BOTH	LR	0.14	24.7	0.8538719643217619
NULL/chr2R_20823130-20823330__chr2R_20943416-20943828	False	False	1	1	1	1	1	1	1	BOTH	RL	0.22	24.7	0.6575773191777937
NULL/chr2R_21164556-21164883__chr2R_22298445-22298713	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.018	28.3	1.744727494896694
NULL/chr2R_22168230-22168438__chr2R_22263977-22264346	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.008	29.2	2.0969100130080562
NULL/chr2R_22168230-22168438__chr2R_23265755-23266160	False	False	0	0	0	0	0	0	0	NONE				
NULL/chr2R_22308973-22309246__chr2R_23929145-23929692	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr2R_22312131-22312433__chr2R_22692057-22692354	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.008	24.7	2.0969100130080562
NULL/chr2R_6148201-6148543__chr2R_10301567-10301767	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr2R_6148201-6148543__chr2R_12215684-12216005	False	False	1	1	1	0	1	0	1	LL_RR	LL	3.51e-05	38.3	4.454692883534176
NULL/chr2R_6219294-6219494__chr2R_10166703-10167099	False	False	1	1	1	1	1	1	1	BOTH	LR	0.064	27.4	1.193820026016113
NULL/chr2R_6219294-6219494__chr2R_13192361-13193251	False	False	1	1	1	1	1	1	1	BOTH	RL	0.006	31.0	2.221848749616356
NULL/chr2R_6219294-6219494__chr2R_13199132-13199535	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr2R_6219294-6219494__chr2R_14976541-14977128	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.018	29.2	1.744727494896694
NULL/chr2R_6219294-6219494__chr2R_24627735-24628074	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.018	28.3	1.744727494896694
NULL/chr2R_6223828-6224166__chr2R_16412035-16412367	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.018	28.3	1.744727494896694
NULL/chr2R_6223828-6224166__chr2R_18881394-18881804	False	False	1	1	1	1	1	1	1	BOTH	RL	0.018	29.2	1.744727494896694
NULL/chr2R_6237153-6237506__chr2R_24685575-24685932	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.018	28.3	1.744727494896694
NULL/chr2R_6237153-6237506__chr2R_6412842-6413057	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr2R_6256635-6257061__chr2R_13198071-13198730	False	False	0	1	1	0	0	0	0	NONE				
NULL/chr2R_6256635-6257061__chr2R_16601060-16601302	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.22	24.7	0.6575773191777937
NULL/chr2R_6256635-6257061__chr2R_9911877-9912145	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr2R_6363538-6363738__chr2R_22310630-22311004	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.002	30.1	2.6989700043360187
NULL/chr2R_6365997-6366271__chr2R_20558766-20559051	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr2R_6365997-6366271__chr2R_23929145-23929692	False	False	1	1	0	0	1	0	1	LL_RR	LL	0.001	31.9	3.0
NULL/chr2R_6411991-6412223__chr2R_10169607-10169832	False	False	1	1	1	1	1	1	1	BOTH	LL	0.001	31.9	3.0
NULL/chr2R_6411991-6412223__chr2R_10734849-10735149	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.048	27.4	1.3187587626244128
NULL/chr2R_6411991-6412223__chr2R_14976541-14977128	False	False	1	1	1	1	1	1	1	BOTH	LR	0.018	28.3	1.744727494896694
NULL/chr2R_6411991-6412223__chr2R_21145088-21145606	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.018	28.3	1.744727494896694
NULL/chr2R_6411991-6412223__chr2R_9562516-9562910	False	False	0	1	1	0	0	0	0	NONE				
NULL/chr2R_6412842-6413057__chr2R_10165838-10166245	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.18	22.0	0.744727494896694
NULL/chr2R_6412842-6413057__chr2R_10301567-10301767	False	False	0	0	1	0	0	0	0	NONE				
NULL/chr2R_6412842-6413057__chr2R_11280746-11281085	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.18	24.7	0.744727494896694
NULL/chr2R_6412842-6413057__chr2R_8266328-8266674	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr2R_6413232-6413731__chr2R_18929511-18929711	False	False	0	1	0	0	0	0	0	NONE				
NULL/chr2R_6436010-6436295__chr2R_11259263-11259645	False	False	1	0	1	0	0	0	0	NONE				
NULL/chr2R_6436010-6436295__chr2R_16642879-16643383	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr2R_6436010-6436295__chr2R_18615551-18615751	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.14	24.7	0.8538719643217619
NULL/chr2R_6436010-6436295__chr2R_21145088-21145606	False	False	0	1	1	0	0	0	0	NONE				
NULL/chr2R_6436010-6436295__chr2R_23929145-23929692	False	False	1	1	0	0	1	0	1	LL_RR	LL	0.22	24.7	0.6575773191777937
NULL/chr2R_6436010-6436295__chr2R_23948285-23948607	False	False	0	1	0	1	0	0	0	NONE				
NULL/chr2R_6436010-6436295__chr2R_8260764-8261094	False	False	1	1	1	1	1	1	1	BOTH	LR	0.27	24.7	0.5686362358410126
NULL/chr2R_6608594-6608985__chr2R_10098614-10098835	False	False	0	1	0	0	0	0	0	NONE				
NULL/chr2R_6608594-6608985__chr2R_10206031-10206422	False	False	1	1	1	1	1	1	1	BOTH	LR	6.78e-08	47.3	7.168770306132937
NULL/chr2R_6608594-6608985__chr2R_11027192-11027545	False	False	1	1	1	1	1	1	1	BOTH	LL	0.001	31.9	3.0
NULL/chr2R_6608594-6608985__chr2R_13192361-13193251	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.006	30.1	2.221848749616356
NULL/chr2R_6608594-6608985__chr2R_13195866-13196315	False	False	0	0	0	0	0	0	0	NONE				
NULL/chr2R_6608594-6608985__chr2R_13594497-13594795	False	False	1	1	1	1	1	1	1	BOTH	RL	0.000123	35.6	3.910094888560602
NULL/chr2R_6608594-6608985__chr2R_9492171-9492437	False	False	1	0	0	1	0	0	0	NONE				
NULL/chr2R_6619868-6620115__chr2R_10731714-10732027	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.22	24.7	0.6575773191777937
NULL/chr2R_6619868-6620115__chr2R_11467535-11467813	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.005	31.0	2.3010299956639813
NULL/chr2R_6619868-6620115__chr2R_12496961-12497161	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.018	28.3	1.744727494896694
NULL/chr2R_6619868-6620115__chr2R_18617926-18618126	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.22	25.6	0.6575773191777937
NULL/chr2R_6619868-6620115__chr2R_21145088-21145606	False	False	1	1	1	1	1	1	1	BOTH	LL	0.22	25.6	0.6575773191777937
NULL/chr2R_6619868-6620115__chr2R_22166944-22167150	False	False	0	1	0	1	0	0	0	NONE				
